"metadata.recording arranger",1
"metadata.encoder_options",146415
"metadata.replaygain_*_gain",20
"metadata.width",73
"metadata.tflt",79
"metadata.isft",1
"metadata.itunesadvisory",144
"metadata.arrange",26
"metadata.original date",145
"metadata.peak level (sample)",29
"metadata.bytelength",72
"metadata.beatunes_tempo_color",1
"metadata.wmfsdkversion",35
"metadata.dvda_title",4
"metadata.cue_track24_artist",2
"metadata.albumgenre",3
"metadata.play_counter",15
"metadata.cellos",1
"metadata.upc",90
"metadata.lyricist",4683
"metadata.bwfversion",3
"metadata.be242671-3d48-5ac8-b762-7d2db4f584b8",239
"metadata.cool",33
"metadata.song_id",1
"metadata.cue_track10_genre",1
"metadata.type",30
"metadata.spotify: open.spotify.com/artist/5r48w6uahdpj2wk7uyl1q0?si\",2
"metadata.wikidata.org",1
"metadata.display artist",6
"metadata.musicbrainz_releasegroupid",6502
"metadata.codinghistory",28
"metadata.application",26
"metadata.cue_track13_artist",5
"metadata.mp3gain_minmax",90
"metadata.cue_track02_artist",7
"metadata.waveform",9
"metadata.tdes",7
"metadata.lastkeyframetimestamp",2
"metadata.origdate",54
"metadata.beatunes_color",1
"metadata.work",1189
"metadata.author",2499
"metadata.original year",145
"metadata.audio crc",5
"metadata.volume level (r128)",29
"metadata.telegram",2
"metadata.45b1d925-1448-5784-b4da-b89901050a13",240
"metadata.isbj",6
"metadata.musicbrainz release group id",28
"metadata.purl",154
"metadata.scource",146
"metadata.Last-Modified",13831
"metadata.notes",160
"metadata.danceabilityalgorithm",1
"metadata.meta:author",312090
"metadata.wm/toolname",7
"metadata.cue_track29_artist",2
"metadata.encoder settings",161
"metadata.cue_track23_isrc",2
"metadata.deviceconformancetemplate",23
"metadata.label",9182
"metadata.id3v1 comment",31
"metadata.play_stamp",6
"metadata.https://www.youtube.com/watch?v\",5
"metadata.ctdbtrackconfidence",24
"metadata.cue_track03_isrc",58
"metadata.musicbrainz_workid",2054
"metadata.original filename",1
"metadata.wwwpublisher",3
"metadata.bass",1
"metadata.albumthemes",1
"metadata.samplerate",504879
"metadata.original release year",2
"metadata.cue_track13_isrc",41
"metadata.videokind",3
"metadata.com.magix.metainfo.appdata",12
"metadata.synthesizer arranger",2
"metadata.full name",9
"metadata.originator_reference",236
"metadata.tiff:ImageWidth",13831
"metadata.tdat",38
"metadata.discogs_votes",8
"metadata.lyrics-none-eng",2
