"metadata.Unknown tag (0x0f05)",2
"metadata.Unknown tag (0xc1d9)",1
"metadata.Exif IFD0:Unknown tag (0xc6fa)",28
"metadata.Unknown tag (0x02d4)",86
"metadata.Exif IFD0:Unknown tag (0xa428)",3
"metadata.Unknown tag (0xc18d)",1
"metadata.Unknown tag (0xb8ed)",1
"metadata.Unknown tag (0xc379)",1
"metadata.Unknown tag (0x0211)",167
"metadata.Unknown tag (0xc246)",1
"metadata.Unknown tag (0x0344)",13
"metadata.Masked icon count",72
"metadata.Unknown tag (0x1105)",24
"metadata.ICC:Profile Copyright",2401804
"metadata.ICC:Unknown tag (0x67626430)",5
"metadata.Unknown tag (0x104a)",1
"metadata.User Comment",15153
"metadata.Exif IFD0:Predictor",8346
